id_cliente,id_plan,id_dispositivo,id_ubicacion,id_facturacion,id_promocion,id_fecha,id_soporte,id_servicio,id_evento,duracion_llamada,datos_consumidos_gb,minutos_usados,mensajes_enviados,costo_total,ancho_banda
330,336,716,931,844,83,920,963,633,634,51.79,47.27,713,257,179.84,10Mbps
833,690,293,32,139,407,280,118,466,95,42.56,1.69,371,75,186.03,50Mbps
936,404,98,130,154,594,153,921,125,811,50.07,9.28,560,339,30.25,10Mbps
304,952,7,626,548,795,864,675,517,830,54.39,35.01,319,79,49.84,10Mbps
860,798,118,866,270,559,570,87,609,636,36.38,25.13,144,317,92.66,10Mbps
213,430,613,461,468,505,127,455,314,843,24.07,20.76,828,219,178.76,10Mbps
792,662,747,71,978,961,91,686,801,989,2.4,33.01,601,413,140.48,10Mbps
823,956,845,145,847,23,368,579,630,190,3.53,11.11,292,397,228.0,10Mbps
458,441,182,318,382,662,283,311,696,647,59.21,23.82,808,461,175.76,10Mbps
194,869,919,238,166,681,616,193,873,427,45.37,0.48,221,356,137.07,50Mbps
157,253,269,375,435,836,498,893,377,861,57.82,10.26,465,122,249.39,50Mbps
794,461,598,178,511,713,336,14,297,62,16.35,21.71,400,361,248.96,50Mbps
653,742,825,898,100,592,562,830,440,827,7.01,19.19,642,102,286.01,10Mbps
515,510,219,939,234,459,396,503,957,635,22.06,22.28,995,411,70.7,50Mbps
187,894,843,888,392,112,213,412,726,696,51.56,1.39,742,338,75.52,50Mbps
682,331,349,825,410,587,826,304,196,693,35.17,39.37,667,221,52.14,100Mbps
506,4,976,5,696,90,593,825,175,820,53.71,35.7,137,245,209.33,50Mbps
727,616,819,669,100,689,805,215,896,786,55.71,44.3,533,345,75.76,50Mbps
251,309,342,133,548,761,357,490,351,1000,54.06,2.87,485,384,63.3,100Mbps
424,451,967,865,687,697,29,893,708,167,10.31,43.73,360,352,95.45,100Mbps
103,115,78,995,585,193,411,822,948,515,27.84,42.49,595,194,155.24,50Mbps
266,277,309,99,572,765,462,117,716,773,3.45,15.78,309,220,221.43,50Mbps
873,390,280,60,874,601,195,386,647,755,49.53,41.83,899,226,25.61,100Mbps
526,293,622,727,37,601,719,226,513,819,30.82,10.28,206,418,206.92,50Mbps
723,415,68,500,923,886,968,41,698,318,25.21,19.1,527,309,169.95,10Mbps
8,864,257,807,825,638,584,746,298,294,25.76,26.88,628,294,284.12,100Mbps
749,597,25,826,735,4,44,988,697,761,20.48,41.96,455,310,168.09,50Mbps
678,900,579,954,490,766,61,184,168,42,9.02,26.34,137,156,277.81,100Mbps
186,429,166,757,577,961,355,174,141,599,40.08,40.85,888,386,82.87,10Mbps
798,599,771,469,41,218,956,185,21,440,39.7,43.33,481,489,126.67,100Mbps
494,149,416,971,340,371,327,853,750,354,13.3,47.02,456,426,153.33,100Mbps
130,61,912,970,465,764,213,54,982,809,48.78,15.17,864,472,264.41,50Mbps
494,834,785,306,674,693,286,935,419,329,52.19,11.57,835,476,289.73,100Mbps
362,829,89,442,472,322,707,173,368,59,49.75,20.47,499,301,100.37,100Mbps
395,27,617,115,291,513,543,518,55,115,37.78,28.14,426,150,89.39,10Mbps
477,351,69,933,269,423,781,186,891,666,43.73,17.07,527,291,108.34,10Mbps
319,27,522,974,757,614,942,726,522,461,40.08,21.21,700,120,247.63,50Mbps
603,505,302,369,807,934,588,945,879,794,34.05,34.98,91,370,219.52,10Mbps
501,590,415,149,336,574,743,824,354,605,46.57,2.24,993,196,152.46,10Mbps
665,95,593,716,748,700,48,786,902,953,19.65,45.94,591,346,12.28,50Mbps
493,155,165,215,543,562,771,189,644,470,53.65,45.54,616,380,174.88,100Mbps
811,681,498,679,784,932,713,878,482,915,3.78,24.38,199,200,55.1,50Mbps
502,793,403,703,253,197,16,799,988,327,58.34,6.76,436,246,201.08,100Mbps
67,306,466,323,28,418,246,39,403,140,59.94,34.24,906,347,25.03,100Mbps
999,999,208,873,457,388,185,777,27,761,49.95,43.32,443,452,259.06,100Mbps
962,625,888,397,161,778,379,614,380,246,45.54,47.09,524,193,67.37,50Mbps
546,190,541,815,196,802,743,502,345,720,18.82,42.33,983,250,247.56,100Mbps
734,788,438,376,218,778,123,232,153,648,57.48,3.43,371,73,54.79,50Mbps
262,93,568,735,473,950,194,572,718,784,30.88,3.1,561,220,250.11,100Mbps
663,412,792,411,613,380,540,136,865,804,44.88,18.33,572,73,51.01,10Mbps
597,460,267,499,308,576,355,168,959,314,41.68,2.96,502,121,32.16,100Mbps
695,271,50,766,161,354,285,184,91,834,32.41,38.83,801,150,69.73,100Mbps
838,326,955,895,60,481,310,336,975,353,49.55,11.54,284,427,294.06,10Mbps
550,627,82,778,121,91,802,704,767,214,54.25,18.42,625,232,125.63,10Mbps
43,24,119,39,921,509,116,43,380,975,39.27,17.43,793,212,187.4,100Mbps
72,428,103,509,952,594,439,146,503,10,36.38,43.58,395,124,145.88,100Mbps
676,765,374,951,573,80,211,807,930,447,21.5,10.88,351,248,289.05,50Mbps
769,994,345,278,913,695,848,513,501,56,1.96,30.74,591,321,293.78,10Mbps
910,51,988,827,55,850,322,186,677,756,1.38,4.54,608,331,142.06,100Mbps
857,885,615,947,873,23,446,445,344,808,41.46,49.11,698,50,115.01,50Mbps
96,128,768,901,697,846,963,856,674,728,1.06,19.78,309,63,165.19,10Mbps
731,783,435,664,417,783,998,234,304,39,45.81,18.73,825,281,210.2,50Mbps
9,440,873,807,14,788,16,701,528,552,50.34,6.95,846,391,143.95,100Mbps
757,760,403,367,558,149,982,178,326,95,43.39,43.1,745,138,153.63,100Mbps
329,194,478,768,345,980,164,954,814,571,51.62,33.83,226,384,117.3,10Mbps
842,911,418,569,576,377,752,490,609,329,36.37,28.02,770,455,41.38,10Mbps
920,375,974,454,775,468,336,151,416,819,48.45,11.08,76,472,213.46,100Mbps
926,612,292,329,573,689,79,332,730,149,44.96,47.93,133,251,238.05,10Mbps
992,870,391,180,638,971,36,721,884,262,35.42,46.56,836,152,130.59,100Mbps
716,971,40,416,452,273,341,119,979,882,41.22,19.06,236,211,287.73,100Mbps
925,159,592,930,872,258,194,461,135,290,14.66,33.33,423,271,114.07,50Mbps
869,676,123,572,571,690,622,640,992,71,46.82,47.34,92,482,254.78,50Mbps
92,317,277,90,136,419,518,261,489,41,24.46,25.38,39,51,128.9,100Mbps
385,360,477,670,112,859,883,28,267,361,16.75,42.9,652,31,121.63,50Mbps
665,782,55,848,726,141,463,137,274,741,43.0,9.05,272,298,20.55,10Mbps
664,203,819,786,332,349,54,296,654,655,2.27,14.35,316,212,100.64,100Mbps
175,881,960,703,874,376,621,507,599,675,3.82,45.23,97,337,23.13,50Mbps
973,947,841,857,175,492,623,592,630,877,27.46,14.84,881,496,299.26,10Mbps
620,945,290,799,711,858,687,142,272,397,33.44,44.44,18,421,251.62,10Mbps
2,301,727,874,784,505,843,351,159,865,42.65,40.2,159,419,93.37,100Mbps
896,468,283,754,759,949,254,626,380,584,18.08,2.05,136,389,58.54,100Mbps
599,509,699,695,821,88,929,717,845,827,40.77,30.1,108,85,218.35,100Mbps
186,648,942,413,107,261,400,1000,309,789,43.38,33.36,224,55,214.28,10Mbps
865,471,248,695,360,363,27,489,151,101,2.36,28.01,976,476,107.16,50Mbps
59,858,162,923,67,327,855,580,29,977,5.06,28.76,34,28,21.73,10Mbps
443,305,23,955,139,119,233,617,484,526,41.21,35.27,325,243,104.94,100Mbps
349,25,461,169,835,787,203,991,324,506,11.29,18.58,563,12,244.19,50Mbps
617,166,27,666,671,257,460,701,918,260,11.54,13.77,161,477,291.27,100Mbps
966,59,271,820,876,243,960,898,54,997,57.32,19.81,510,278,245.45,100Mbps
896,281,857,434,951,446,536,937,509,639,6.98,38.91,63,209,281.85,50Mbps
734,47,479,901,450,768,805,671,833,47,9.45,46.92,300,72,250.06,50Mbps
809,369,571,650,338,225,25,786,619,415,47.95,5.74,467,278,157.0,50Mbps
924,638,921,107,684,280,878,850,687,342,20.5,12.39,866,49,107.81,50Mbps
82,150,180,396,858,525,308,321,140,384,7.91,23.94,749,413,238.68,50Mbps
513,627,803,682,466,363,798,489,776,356,42.24,21.8,266,210,121.63,100Mbps
650,486,31,62,579,179,802,116,775,425,57.75,21.82,366,198,226.91,50Mbps
578,232,105,812,552,787,420,475,766,494,29.35,29.96,526,433,226.23,10Mbps
232,22,439,379,252,694,282,285,195,583,31.93,9.1,346,60,74.36,10Mbps
209,378,432,495,985,211,425,593,302,378,13.58,30.35,772,467,262.35,10Mbps
270,894,964,366,660,280,288,709,637,359,5.13,24.25,973,30,278.79,10Mbps
269,86,483,98,926,363,868,809,28,531,3.45,15.52,390,37,183.74,10Mbps
482,776,49,154,919,194,900,623,476,222,20.56,49.78,183,18,142.25,50Mbps
273,811,608,976,242,191,199,160,513,332,1.24,15.37,358,282,53.65,100Mbps
510,40,195,308,723,119,792,691,812,417,0.58,2.3,450,187,72.36,50Mbps
87,331,82,584,655,159,628,509,249,283,54.98,10.45,761,473,21.61,50Mbps
141,798,334,999,120,488,32,364,833,415,45.07,25.29,122,95,199.17,100Mbps
334,117,766,257,886,102,898,558,16,317,43.01,12.55,74,241,291.06,50Mbps
579,200,646,369,948,148,483,1,236,674,3.7,39.36,909,103,44.52,10Mbps
641,977,44,389,352,272,474,867,499,830,37.19,49.9,344,21,169.87,10Mbps
580,812,472,149,300,638,361,148,207,953,27.96,5.1,140,154,51.66,10Mbps
182,368,317,270,364,102,237,340,897,522,29.17,16.49,824,88,35.7,50Mbps
808,782,759,61,967,655,588,627,5,855,8.09,10.15,183,421,220.02,50Mbps
589,765,88,304,115,142,264,46,435,338,8.47,27.8,376,14,132.16,50Mbps
148,302,888,744,609,360,281,575,279,749,24.47,4.98,394,432,213.57,100Mbps
284,301,756,851,378,918,621,149,990,856,3.19,18.22,791,230,170.99,100Mbps
495,349,186,227,129,261,386,191,458,806,51.96,34.99,340,462,43.0,100Mbps
181,643,754,453,274,45,452,266,740,220,27.21,21.57,303,368,163.34,10Mbps
138,620,947,779,677,437,604,688,527,800,1.7,27.23,721,93,21.0,50Mbps
952,570,959,452,285,371,990,461,38,157,43.23,27.54,933,239,96.66,50Mbps
402,349,217,685,431,495,89,974,472,835,19.93,48.53,415,201,102.97,10Mbps
816,773,502,305,805,300,465,457,130,964,57.82,14.46,438,342,273.96,50Mbps
882,58,148,180,938,310,632,58,584,619,1.98,32.01,486,463,69.78,50Mbps
395,245,22,226,385,207,80,29,193,637,30.16,0.36,329,123,125.27,10Mbps
25,217,482,845,737,807,710,187,5,858,30.11,5.1,980,64,226.39,50Mbps
714,362,319,731,916,414,463,942,776,119,57.28,6.67,958,440,65.0,100Mbps
295,60,243,588,415,699,477,741,956,162,6.41,15.83,869,301,281.85,50Mbps
454,491,839,888,766,948,25,567,188,473,12.09,29.17,479,85,111.71,50Mbps
311,941,511,295,822,545,41,866,389,997,11.37,28.21,305,330,262.66,50Mbps
348,272,812,266,551,277,399,400,772,410,34.0,10.55,523,201,195.74,100Mbps
70,539,141,210,389,88,241,41,828,717,25.89,13.47,673,384,84.88,50Mbps
772,755,495,519,117,169,662,32,220,85,28.64,2.2,292,163,93.13,50Mbps
500,553,551,386,30,449,545,882,330,853,46.92,22.66,89,306,148.31,10Mbps
680,450,993,850,213,979,420,12,254,993,57.38,19.33,81,367,119.39,10Mbps
97,431,246,636,691,351,329,587,989,163,16.86,3.28,855,446,128.13,50Mbps
80,146,326,216,630,798,46,597,235,598,32.18,39.05,159,415,292.26,50Mbps
915,284,943,754,610,135,24,773,715,336,46.04,6.17,595,475,115.44,50Mbps
221,938,290,763,498,641,176,101,390,459,13.84,38.26,226,315,61.75,10Mbps
689,139,13,463,6,327,955,412,465,986,10.8,2.98,734,161,264.28,10Mbps
795,671,592,893,474,136,651,478,804,914,38.4,12.83,22,426,136.95,10Mbps
928,727,343,133,52,533,409,513,563,405,45.43,43.27,468,495,236.12,10Mbps
50,932,706,462,497,894,988,62,137,967,6.66,46.06,497,162,100.37,10Mbps
62,135,777,915,383,642,742,377,275,889,7.49,4.89,580,187,59.05,50Mbps
91,558,315,946,198,638,684,832,156,143,48.65,41.67,1000,162,98.35,10Mbps
326,470,668,884,45,560,650,144,313,352,34.71,48.62,730,53,194.99,50Mbps
966,885,71,973,942,24,295,503,741,325,52.79,48.44,966,477,20.72,100Mbps
26,30,73,230,384,655,451,134,40,485,45.62,40.43,402,199,53.85,10Mbps
757,38,738,56,746,366,645,909,714,305,38.36,35.7,416,328,157.06,50Mbps
277,16,240,938,314,78,570,922,797,855,14.48,40.64,442,344,99.9,100Mbps
984,568,802,628,306,902,576,610,766,649,9.03,19.04,540,379,61.37,50Mbps
136,68,901,691,180,672,690,892,361,315,1.37,4.55,187,465,246.89,10Mbps
217,444,240,892,772,670,798,665,347,156,43.89,46.27,636,273,206.33,10Mbps
134,432,50,896,188,674,918,595,689,41,55.14,22.5,582,179,60.68,50Mbps
736,261,945,639,465,120,981,659,419,422,39.71,41.83,824,201,66.64,10Mbps
291,396,591,703,563,929,248,902,874,541,13.49,6.8,347,276,192.1,10Mbps
614,922,524,443,278,53,550,403,936,574,28.19,5.47,62,90,58.55,50Mbps
663,522,145,497,367,776,384,244,794,138,3.79,16.13,996,340,295.35,50Mbps
544,292,877,557,39,688,973,475,826,815,37.31,34.76,454,141,249.41,10Mbps
573,687,769,28,245,8,457,490,532,909,57.28,14.04,438,233,247.18,100Mbps
822,647,554,856,933,611,654,120,776,843,10.98,42.8,566,456,242.52,100Mbps
642,495,808,910,270,231,594,433,228,57,37.89,32.14,173,0,91.27,10Mbps
458,126,284,300,576,463,108,177,163,69,14.05,20.46,152,87,179.99,10Mbps
136,818,635,516,655,914,857,439,165,7,48.91,43.82,6,153,270.87,10Mbps
779,480,261,533,736,667,8,667,685,659,47.04,48.95,234,8,258.45,50Mbps
357,703,803,465,177,609,331,444,916,329,47.6,14.89,778,97,176.87,10Mbps
484,873,272,989,974,164,174,469,316,634,57.24,29.57,921,83,198.37,50Mbps
873,80,570,622,485,604,830,403,728,851,4.68,49.29,410,367,23.13,50Mbps
937,18,818,655,343,965,925,554,803,366,21.08,47.41,660,365,273.4,10Mbps
701,356,118,571,608,751,400,509,653,361,25.99,21.91,160,486,196.65,10Mbps
404,552,799,978,598,185,304,477,872,791,42.82,5.01,1,279,201.67,50Mbps
738,142,33,993,2,626,782,538,505,237,38.38,5.93,334,15,192.43,50Mbps
209,385,205,248,200,420,564,971,554,426,47.62,9.12,643,463,260.75,10Mbps
801,195,770,137,635,193,215,920,40,609,28.8,37.19,471,39,55.82,50Mbps
33,364,734,164,88,475,708,613,723,529,17.42,12.02,616,13,273.53,100Mbps
524,399,622,803,270,512,784,755,819,546,1.37,46.41,289,111,75.91,100Mbps
781,762,434,644,91,406,371,969,994,98,13.9,27.36,450,45,185.11,10Mbps
893,623,842,933,943,641,245,952,340,682,31.73,27.08,797,347,211.47,100Mbps
271,136,649,255,749,449,133,317,643,716,56.49,25.31,791,9,151.94,50Mbps
931,744,197,832,15,279,621,853,744,661,46.62,7.29,447,448,65.92,10Mbps
182,713,554,403,702,327,380,821,648,810,59.3,42.15,380,81,270.06,50Mbps
449,627,159,398,355,925,603,138,125,71,8.06,43.34,466,493,166.26,50Mbps
513,69,889,159,203,800,617,746,743,157,3.58,42.94,294,382,13.09,100Mbps
288,186,176,463,206,619,621,226,235,952,20.0,26.11,527,320,16.54,100Mbps
321,574,651,770,997,581,224,43,202,506,24.51,9.93,147,465,258.09,100Mbps
64,104,997,951,378,986,670,408,799,475,24.99,49.81,659,235,112.31,100Mbps
280,961,644,706,620,707,275,290,6,544,49.97,13.63,625,420,24.55,10Mbps
992,75,633,478,135,50,642,333,802,819,23.89,28.84,483,371,185.53,10Mbps
98,359,480,835,892,578,631,874,511,683,39.34,30.54,435,159,295.23,10Mbps
178,852,925,41,873,195,152,92,878,326,46.6,30.06,175,446,20.65,10Mbps
700,942,626,592,552,407,292,709,676,990,42.66,32.88,212,169,279.08,100Mbps
972,463,829,340,835,739,457,600,586,659,58.14,34.55,948,40,186.01,100Mbps
587,39,644,675,459,796,162,767,964,118,47.3,17.0,506,386,229.47,50Mbps
982,319,623,954,451,916,714,282,721,374,55.17,7.03,980,58,117.77,50Mbps
398,939,507,954,279,73,19,375,901,2,45.89,9.31,806,419,261.48,50Mbps
29,923,208,654,864,678,129,512,653,201,19.65,27.14,469,194,299.33,100Mbps
864,947,239,194,161,315,891,973,344,598,36.58,36.5,414,483,125.67,50Mbps
296,308,866,700,390,341,895,571,605,82,25.38,27.44,534,458,233.67,50Mbps
942,950,716,729,415,582,627,281,807,758,20.35,12.63,75,432,73.47,10Mbps
842,952,37,94,34,590,707,565,252,339,28.5,33.91,343,493,90.24,50Mbps
554,221,697,691,469,542,831,757,874,479,59.73,30.5,214,215,170.54,10Mbps
286,811,413,665,521,712,875,168,74,576,54.32,12.03,511,124,148.96,10Mbps
699,315,502,730,513,928,140,134,450,902,16.32,22.04,555,413,142.82,10Mbps
651,399,359,989,815,369,769,889,583,10,55.71,23.84,2,98,218.26,50Mbps
314,915,431,133,140,593,701,897,134,138,11.73,37.55,444,357,213.79,50Mbps
625,972,239,458,404,896,999,252,363,23,18.63,43.2,280,410,225.45,10Mbps
98,877,50,199,978,230,429,782,957,509,4.47,18.39,211,177,242.14,10Mbps
855,809,299,107,332,124,340,433,518,563,46.38,3.08,604,343,93.17,50Mbps
475,832,382,131,895,946,731,88,419,622,26.13,43.78,354,421,289.35,100Mbps
526,84,635,188,487,62,924,265,918,54,35.01,13.64,884,190,105.22,100Mbps
431,687,579,968,346,838,711,854,855,609,28.57,1.47,328,130,22.77,50Mbps
910,232,176,232,52,159,282,334,600,196,28.95,28.4,242,413,150.74,100Mbps
307,383,300,458,951,291,596,355,608,769,51.59,46.96,369,309,225.5,100Mbps
94,582,114,288,568,597,378,266,748,583,59.19,13.55,634,37,12.5,10Mbps
198,784,494,215,133,721,911,996,92,162,46.43,24.01,754,251,98.93,50Mbps
492,596,918,649,425,902,678,131,430,2,47.72,8.83,222,54,267.2,50Mbps
569,550,122,555,324,180,363,872,261,806,29.06,33.81,173,54,140.05,50Mbps
70,817,708,446,951,902,818,288,849,749,43.78,10.03,352,348,179.91,50Mbps
50,347,468,650,42,961,606,863,713,847,4.29,34.39,198,152,11.42,10Mbps
138,220,365,812,113,247,519,509,24,552,28.74,16.77,868,75,181.01,100Mbps
9,629,312,728,181,715,157,658,707,818,5.22,1.63,473,83,156.25,100Mbps
610,831,644,788,692,52,658,691,584,932,10.78,32.35,704,314,241.12,10Mbps
607,32,312,542,531,116,560,699,242,391,0.57,11.66,452,17,268.17,100Mbps
51,130,713,428,946,722,874,415,601,878,29.37,12.23,933,475,29.13,100Mbps
272,117,501,468,722,700,244,305,739,507,39.51,34.9,663,180,254.42,50Mbps
504,427,645,686,876,360,361,983,350,970,15.93,43.06,70,471,92.03,50Mbps
570,67,373,286,789,924,167,226,491,283,2.25,27.63,441,232,295.38,50Mbps
726,139,529,674,53,347,763,949,187,688,27.79,22.5,590,68,274.57,10Mbps
550,465,220,876,660,948,661,830,991,353,42.35,34.58,351,348,260.1,100Mbps
417,938,55,663,523,842,478,362,514,611,41.33,26.23,602,77,249.82,50Mbps
70,183,322,834,742,651,166,340,28,301,47.59,20.44,159,309,277.74,10Mbps
722,223,488,602,797,548,932,65,638,303,47.48,3.86,270,403,30.73,10Mbps
508,199,372,16,86,102,966,279,957,467,43.68,0.31,901,157,135.49,50Mbps
592,197,906,269,108,230,82,660,977,749,30.49,9.97,152,278,45.03,10Mbps
435,264,882,779,885,908,860,154,766,938,40.87,6.06,755,450,89.52,50Mbps
411,693,61,497,391,394,615,724,825,546,17.79,7.99,572,238,253.13,100Mbps
568,405,310,377,394,551,766,789,407,111,47.68,35.94,448,162,69.25,100Mbps
905,292,877,945,141,10,188,656,300,905,51.25,15.67,665,429,73.94,100Mbps
694,864,971,882,819,71,864,626,768,100,58.13,6.63,788,216,279.27,100Mbps
808,125,655,922,988,896,302,363,482,400,49.85,38.48,661,46,188.42,100Mbps
386,653,712,962,96,569,492,866,355,330,28.8,38.79,523,166,297.5,10Mbps
610,98,941,16,706,591,961,886,944,695,58.7,35.6,937,354,267.44,50Mbps
372,137,393,39,60,382,614,66,869,469,59.65,14.03,164,19,151.61,50Mbps
338,377,11,856,327,835,706,559,335,548,5.11,39.52,184,24,249.24,100Mbps
43,755,197,495,823,514,686,357,188,702,30.82,32.32,902,332,48.84,50Mbps
777,193,252,309,612,29,322,7,353,546,7.94,13.38,595,412,53.6,50Mbps
460,854,337,278,268,757,726,632,151,560,25.66,41.58,579,276,231.32,100Mbps
816,666,341,835,17,652,965,682,839,176,37.9,20.23,200,483,186.78,10Mbps
600,618,425,919,172,106,851,21,80,471,11.9,33.28,372,446,112.21,100Mbps
144,479,344,807,100,753,103,423,444,564,23.99,40.17,108,22,172.72,50Mbps
136,544,696,164,41,590,261,782,308,252,1.35,3.53,591,450,221.81,100Mbps
767,406,670,2,332,586,192,386,340,357,26.01,36.31,434,428,190.29,50Mbps
308,245,516,879,670,641,116,596,726,542,22.37,15.08,769,148,65.57,50Mbps
503,29,119,457,904,637,488,286,291,12,11.26,27.1,976,494,242.82,100Mbps
70,292,40,685,493,583,70,295,270,790,10.2,18.38,992,190,23.6,50Mbps
122,355,443,649,209,697,535,644,297,814,55.72,42.21,112,181,183.24,10Mbps
505,20,893,753,568,654,931,238,126,320,15.66,28.48,271,222,74.83,50Mbps
804,935,628,566,89,537,720,936,763,259,43.85,7.11,820,448,88.54,100Mbps
797,271,296,559,920,69,384,294,382,588,12.66,42.4,111,385,291.39,100Mbps
808,798,375,683,966,683,749,556,370,498,44.0,13.57,949,435,210.41,10Mbps
50,379,484,599,154,305,452,91,836,886,3.19,15.41,901,124,221.33,100Mbps
286,929,482,871,802,665,921,336,11,749,4.79,12.95,265,159,139.0,100Mbps
324,588,280,437,547,349,233,834,887,135,28.61,2.54,25,26,230.84,50Mbps
620,611,142,943,303,139,223,115,451,5,19.25,42.92,610,314,248.44,50Mbps
710,436,666,451,916,900,134,225,867,281,3.25,41.45,919,225,169.79,50Mbps
242,922,668,997,956,281,131,758,429,15,33.85,10.64,874,307,97.89,50Mbps
793,847,18,57,340,367,6,548,532,850,45.66,32.97,345,396,76.61,50Mbps
48,13,757,815,853,573,388,186,306,488,24.51,40.87,106,145,71.55,50Mbps
579,388,157,725,867,249,222,8,795,523,39.22,4.75,242,264,143.07,100Mbps
802,673,952,333,298,685,359,385,854,822,7.46,36.06,726,91,100.28,50Mbps
1,131,257,76,988,24,178,232,739,869,23.87,26.26,869,154,299.59,100Mbps
502,399,738,798,693,441,657,591,833,399,53.08,35.89,505,219,100.81,10Mbps
669,974,371,756,120,585,458,738,649,100,25.15,36.33,735,490,243.19,10Mbps
31,878,658,746,502,227,101,204,962,708,26.07,36.91,574,224,102.99,100Mbps
302,588,953,337,596,586,933,929,260,904,13.87,35.18,264,277,264.3,50Mbps
452,248,13,700,501,495,263,802,20,185,50.97,15.38,693,352,265.14,100Mbps
635,952,888,849,503,633,796,479,517,350,37.23,33.61,746,304,131.12,10Mbps
819,716,914,741,488,20,424,665,229,636,3.7,37.94,35,433,19.85,10Mbps
449,162,201,72,342,849,867,624,453,114,31.04,22.38,50,101,268.98,50Mbps
562,827,38,185,310,164,389,407,609,678,37.17,27.13,17,317,264.7,100Mbps
715,98,474,644,110,759,726,629,227,903,20.84,44.37,861,237,10.67,50Mbps
811,151,129,397,210,438,872,511,135,364,54.44,11.17,492,35,28.19,100Mbps
725,675,959,376,86,624,687,351,523,58,36.01,33.2,423,312,243.7,10Mbps
409,211,835,877,881,564,191,712,123,687,9.79,43.82,404,6,31.26,100Mbps
111,76,618,789,444,128,687,318,532,616,28.88,28.2,32,416,122.81,100Mbps
8,291,706,988,384,172,184,255,735,971,21.2,26.49,888,274,30.18,10Mbps
26,756,836,453,596,935,201,98,182,57,59.44,31.74,603,1,66.29,50Mbps
519,604,243,804,697,681,319,223,376,850,50.59,23.83,925,271,75.82,10Mbps
